timestamp,event_type,details,window_title,application,bbox_x,bbox_y,bbox_width,bbox_height
2025-08-01 11:45:36,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:45:45,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:45:46,click,double_click,https://another.com/page2,chrome_tab_2,887,101,105,32
2025-08-01 11:45:47,mousemove,move,Excel,excel,,,,
2025-08-01 11:45:51,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:45:54,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:45:57,mousemove,drag,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:46:05,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:46:08,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:46:09,click,double_click,Outlook,outlook,1505,1024,160,83
2025-08-01 11:46:12,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 11:46:20,click,double_click,Excel,excel,649,479,38,43
2025-08-01 11:46:23,keypress,Ctrl+C,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:46:25,click,double_click,https://example.com/home,chrome_tab_2,540,1052,76,11
2025-08-01 11:46:28,click,right_click,Outlook,outlook,756,101,182,51
2025-08-01 11:46:29,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:46:31,click,right_click,https://another.com/page1,chrome_tab_2,1474,194,53,183
2025-08-01 11:46:35,keypress,key_B,Notepad,notepad,,,,
2025-08-01 11:46:36,click,right_click,Excel,excel,1826,104,98,197
2025-08-01 11:46:43,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:46:45,click,double_click,Excel,excel,1058,483,164,162
2025-08-01 11:46:48,click,left_click,Vscode,vscode,401,1047,186,39
2025-08-01 11:46:49,scroll,unknown_event,https://example.com/home,chrome_tab_2,,,,
2025-08-01 11:46:58,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:47:07,keypress,unknown_event,Cmd,cmd,,,,
2025-08-01 11:47:10,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:47:12,scroll,scroll_up,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:47:19,click,left_click,https://another.com/page2,chrome_tab_1,1506,228,46,64
2025-08-01 11:47:29,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:47:32,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:47:38,mousemove,move,Excel,excel,,,,
2025-08-01 11:47:44,click,right_click,Cmd,cmd,1810,657,86,180
2025-08-01 11:47:53,click,double_click,Cmd,cmd,1714,298,172,39
2025-08-01 11:48:00,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:48:08,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:48:15,click,right_click,Excel,excel,1517,695,166,181
2025-08-01 11:48:25,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:48:33,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:48:34,keypress,key_A,Notepad,notepad,,,,
2025-08-01 11:48:38,scroll,scroll_down,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:48:48,click,left_click,Vscode,vscode,1081,653,166,93
2025-08-01 11:48:51,click,left_click,https://example.com/login,chrome_tab_2,1095,260,185,101
2025-08-01 11:48:53,keypress,key_B,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:49:01,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 11:49:10,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:49:12,click,left_click,https://example.com/home,chrome_tab_1,1459,283,141,98
2025-08-01 11:49:22,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:49:24,click,double_click,Vscode,vscode,477,36,196,171
2025-08-01 11:49:27,mousemove,move,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:49:29,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:49:31,click,left_click,Outlook,outlook,650,1027,84,61
2025-08-01 11:49:40,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 11:49:45,click,double_click,https://example.com/dashboard,chrome_tab_2,1644,646,165,54
2025-08-01 11:49:52,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 11:49:59,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:50:08,click,double_click,Cmd,cmd,1172,587,124,153
2025-08-01 11:50:15,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:50:20,mousemove,move,Excel,excel,,,,
2025-08-01 11:50:21,keypress,key_A,Cmd,cmd,,,,
2025-08-01 11:50:30,keypress,key_B,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:50:33,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:50:42,keypress,key_A,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:50:50,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:50:56,keypress,key_A,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:51:06,mousemove,drag,Excel,excel,,,,
2025-08-01 11:51:09,keypress,Ctrl+V,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:51:17,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:51:22,keypress,key_B,Notepad,notepad,,,,
2025-08-01 11:51:32,keypress,Ctrl+C,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:51:34,click,right_click,https://example.com/home,chrome_tab_1,1715,635,135,76
2025-08-01 11:51:44,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:51:47,keypress,key_A,Outlook,outlook,,,,
2025-08-01 11:51:48,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:51:53,keypress,key_A,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:51:57,keypress,Ctrl+V,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:52:00,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:52:08,click,unknown_event,Excel,excel,1002,573,161,168
2025-08-01 11:52:11,click,left_click,https://example.com/login,chrome_tab_1,556,95,140,73
2025-08-01 11:52:20,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:52:22,mousemove,drag,Excel,excel,,,,
2025-08-01 11:52:26,keypress,key_B,Cmd,cmd,,,,
2025-08-01 11:52:34,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:52:37,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 11:52:47,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:52:52,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:53:01,keypress,Enter,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:53:07,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:53:15,keypress,key_B,Vscode,vscode,,,,
2025-08-01 11:53:17,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:53:24,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 11:53:30,keypress,Enter,Notepad,notepad,,,,
2025-08-01 11:53:40,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:53:47,click,right_click,Vscode,vscode,214,1034,104,20
2025-08-01 11:53:48,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:53:58,click,left_click,Notepad,notepad,374,345,182,138
2025-08-01 11:53:59,scroll,scroll_up,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:54:09,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:54:18,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:54:27,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 11:54:33,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:54:40,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:54:45,keypress,Enter,Excel,excel,,,,
2025-08-01 11:54:49,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:54:57,scroll,unknown_event,Outlook,outlook,,,,
2025-08-01 11:55:06,click,left_click,Cmd,cmd,1268,193,55,111
2025-08-01 11:55:12,click,double_click,Outlook,outlook,191,519,124,137
2025-08-01 11:55:15,keypress,key_A,Notepad,notepad,,,,
2025-08-01 11:55:23,keypress,key_A,Excel,excel,,,,
2025-08-01 11:55:24,click,double_click,Notepad,notepad,881,890,72,10
2025-08-01 11:55:28,click,left_click,Excel,excel,982,392,73,96
2025-08-01 11:55:30,click,left_click,Outlook,outlook,1520,715,24,159
2025-08-01 11:55:38,keypress,Ctrl+V,Excel,excel,,,,
2025-08-01 11:55:48,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:55:58,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 11:56:05,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:56:06,mousemove,drag,Cmd,cmd,,,,
2025-08-01 11:56:12,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:56:15,click,right_click,https://example.com/dashboard,chrome_tab_2,584,823,50,96
2025-08-01 11:56:18,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:56:21,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:56:31,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:56:34,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 11:56:39,scroll,scroll_down,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:56:40,keypress,Enter,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:56:47,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:56:49,click,double_click,https://another.com/page1,chrome_tab_1,429,935,175,171
2025-08-01 11:56:51,click,right_click,Excel,excel,1072,183,107,167
2025-08-01 11:57:01,mousemove,drag,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:57:04,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:57:14,click,left_click,https://example.com/login,chrome_tab_1,554,912,200,114
2025-08-01 11:57:19,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:57:25,click,double_click,Excel,excel,1624,380,79,40
2025-08-01 11:57:31,click,right_click,https://example.com/dashboard,chrome_tab_1,751,656,55,21
2025-08-01 11:57:40,click,left_click,Outlook,outlook,286,519,184,183
2025-08-01 11:57:44,scroll,scroll_down,https://example.com/home,chrome_tab_2,,,,
2025-08-01 11:57:45,scroll,scroll_down,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:57:52,mousemove,move,Excel,excel,,,,
2025-08-01 11:58:00,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 11:58:01,keypress,key_A,Notepad,notepad,,,,
2025-08-01 11:58:09,click,left_click,https://example.com/dashboard,chrome_tab_1,1051,748,178,41
2025-08-01 11:58:13,click,left_click,https://example.com/home,chrome_tab_2,758,513,33,41
2025-08-01 11:58:16,mousemove,drag,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:58:23,keypress,key_B,Notepad,notepad,,,,
2025-08-01 11:58:26,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:58:36,click,left_click,,chrome_tab_2,1251,497,61,140
2025-08-01 11:58:46,click,double_click,https://another.com/page2,chrome_tab_1,582,911,174,91
2025-08-01 11:58:47,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:58:53,keypress,key_B,Excel,excel,,,,
2025-08-01 11:58:57,keypress,key_A,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:59:03,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:59:12,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:59:22,mousemove,move,Notepad,unknown_app_5,,,,
2025-08-01 11:59:23,keypress,Ctrl+V,Notepad,notepad,,,,
2025-08-01 11:59:27,mousemove,move,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:59:36,keypress,Enter,Notepad,notepad,,,,
2025-08-01 11:59:45,keypress,key_A,,outlook,,,,
2025-08-01 11:59:50,keypress,Ctrl+C,Outlook,outlook,,,,
2025-08-01 11:59:56,scroll,scroll_down,Vscode,vscode,,,,
